year,cname_year,wdi_armedf,wdi_armedfper,wdi_expmilgdp,wdi_expmilgexp,wdi_imparms,scf_milexp,scf_ExpPerTroop,scf_Praetorian
2010,Nicaragua 2010,12000,0,0.506,3,.,36233856.42,3019.24,2.42
2010,Netherlands 2010,43279,0,1.342,3,193000000,9697379687.75,224061.45,5.15
2010,Norway 2010,24450,1,1.517,4,159000000,4902316457.09,200495.54,3.03
2010,Nepal 2010,157753,1,1.564,10,.,157981682.02,1001.44,2.66
2010,Nauru 2010,.,.,.,.,.,.,.,.
2010,New Zealand 2010,9673,0,1.329,3,58000000,1610612228.21,166488.76,5.98
2010,Oman 2010,47000,4,8.348,35,30000000,3436244042.00,73110.02,5.23
2010,Pakistan (-1970) 2010,.,.,.,.,.,.,.,.
2010,Pakistan (1971-) 2010,946000,2,3.424,20,2226000000,4434279332.54,4687.39,6.15
2010,Panama 2010,12000,1,.,.,.,.,.,.
2010,Peru 2010,192000,1,1.317,7,46000000,1377474150.70,7174.31,2.01
2010,Philippines 2010,165500,0,1.222,7,3000000,1601976200.21,9679.56,6.87
2010,Palau 2010,.,.,.,.,.,.,.,.
2010,Papua New Guinea 2010,3100,0,0.477,.,.,30991422.72,9994.01,10.53
2010,Poland 2010,121400,1,1.834,5,158000000,7030143894.30,57908.45,5.75
2010,"Korea, North 2010",1379000,9,.,.,1000000,.,.,.
2010,Portugal 2010,90334,2,1.980,5,892000000,4028427976.81,44594.32,2.32
2010,Paraguay 2010,25450,1,1.079,7,3000000,120236864.73,4724.25,2.63
2010,Qatar 2010,11800,1,1.500,8,30000000,1566434088.68,132737.40,2.24
2010,Romania 2010,153800,2,1.242,3,105000000,1429462216.77,9294.23,1.63
2010,Russia 2010,1430000,2,3.851,14,22000000,35013285845.27,24484.80,3.85
2010,Rwanda 2010,35000,1,1.308,8,.,50301518.57,1437.15,3.85
2010,Saudi Arabia 2010,249000,2,8.588,.,1020000000,36513134958.24,146638.51,9.69
2010,Serbia and Montenegro 2010,.,.,.,.,.,.,.,.
2010,Sudan (-2011) 2010,126800,1,.,.,182000000,.,.,.
2010,Sudan (2012-) 2010,.,.,.,.,.,.,.,.
2010,Senegal 2010,18620,0,1.514,10,4000000,156759678.29,8418.44,10.53
2010,Singapore 2010,147500,5,3.430,27,1020000000,6052234125.55,41031.82,1.18
2010,Solomon Islands 2010,.,.,.,.,.,.,.,.
2010,Sierra Leone 2010,10500,0,0.972,5,.,20675224.23,1968.88,5.35
2010,El Salvador 2010,32500,1,1.054,5,.,193360795.21,5949.38,1.96
2010,San Marino 2010,.,.,.,.,.,.,.,.
2010,Somalia 2010,2000,0,.,.,.,.,.,.
2010,Serbia 2010,29125,1,2.211,6,16000000,661937416.90,22726.68,5.53
2010,South Sudan 2010,.,.,.,.,.,.,.,.
2010,Sao Tome and Principe 2010,.,.,.,.,.,.,.,.
2010,USSR 2010,.,.,.,.,.,.,.,.
2010,Suriname 2010,1840,1,.,.,.,.,.,.
2010,Slovakia 2010,15799,1,1.266,4,9000000,998396928.49,63189.68,4.32
2010,Slovenia 2010,12100,1,1.608,4,40000000,636791587.38,52623.05,2.72
2010,Sweden 2010,21163,0,1.205,4,51000000,5072337530.91,239668.19,5.34
2010,Swaziland 2010,.,.,2.892,.,.,84223778.27,.,.
2010,Seychelles 2010,650,.,0.738,2,.,8400420.43,12903.87,1.02
2010,Syria 2010,403000,7,.,.,298000000,.,.,.
2010,Chad 2010,34850,1,5.778,.,38000000,486818098.61,13968.55,19.72
2010,Togo 2010,9300,0,1.791,12,1000000,44373538.57,4770.84,12.31
2010,Thailand 2010,419560,1,1.456,8,49000000,3310695494.38,7890.86,2.31
2010,Tajikistan 2010,16300,0,0.953,.,.,30311549.07,1859.49,4.43
2010,Turkmenistan 2010,22000,1,.,.,14000000,.,.,.
2010,Timor-Leste 2010,1332,1,2.825,.,18000000,20566665.08,15428.86,22.60
2010,Tonga 2010,.,.,.,.,.,.,.,.
2010,Trinidad and Tobago 2010,4063,1,0.680,2,24000000,127290207.82,31321.41,2.22
2010,Tunisia 2010,47800,1,1.297,5,7000000,522511992.78,10930.98,2.86
2010,Turkey 2010,612800,2,2.428,7,469000000,13717928983.19,22385.62,2.86
2010,Tuvalu 2010,.,.,.,.,.,.,.,.
2010,Taiwan 2010,.,.,.,.,.,.,.,.
2010,Tanzania 2010,28400,0,0.909,5,.,206691312.48,7277.61,14.19
2010,Uganda 2010,46800,0,3.237,23,37000000,429709363.02,9181.63,22.93
2010,Ukraine 2010,214825,1,2.734,7,.,2476261988.37,11526.83,5.84
2010,Uruguay 2010,25439,1,1.956,7,26000000,453691182.55,17833.77,2.59
2010,United States 2010,1569417,1,4.666,18,1113000000,634489039281.98,404283.01,9.20
2010,Uzbekistan 2010,87000,1,.,.,.,.,.,.
2010,St Vincent and the Grenadines 2010,.,.,.,.,.,.,.,.
2010,"Vietnam, South 2010",.,.,.,.,.,.,.,.
2010,Venezuela 2010,115000,1,0.854,.,208000000,1490532854.95,12961.04,2.15
2010,Vietnam 2010,522000,1,2.305,.,152000000,1804442592.76,3456.78,3.84
2010,"Vietnam, North 2010",.,.,.,.,.,.,.,.
2010,Vanuatu 2010,.,.,.,.,.,.,.,.
2010,Samoa 2010,.,.,.,.,.,.,.,.
2010,Tibet 2010,.,.,.,.,.,.,.,.
2010,Yemen 2010,137900,2,4.685,.,256000000,936473021.08,6790.91,8.01
2010,"Yemen, North 2010",.,.,.,.,.,.,.,.
2010,"Yemen, South 2010",.,.,.,.,.,.,.,.
2010,Yugoslavia 2010,.,.,.,.,.,.,.,.
2010,South Africa 2010,77153,0,1.116,4,180000000,3349807042.77,43417.15,7.35
2010,Zambia 2010,16500,0,1.382,10,.,174849667.93,10596.31,11.66
2010,Zimbabwe 2010,50800,1,1.043,.,.,54270997.38,1068.31,2.87
2011,Afghanistan 2011,340350,5,1.779,3,661000000,193323952.39,568.01,1.51
2011,Angola 2011,117000,1,3.282,12,.,.,.,.
2011,Albania 2011,14750,1,1.527,.,.,164436991.66,11147.51,3.01
2011,Andorra 2011,.,.,.,.,.,.,.,.
2011,United Arab Emirates 2011,51000,1,5.504,.,1210000000,11779472444.16,230965.52,9.43
2011,Argentina 2011,104350,1,0.720,.,46000000,2277449251.71,21824.89,2.88
2011,Armenia 2011,55544,4,3.854,17,5000000,238806503.53,4299.33,2.06
2011,Antigua and Barbuda 2011,180,.,.,.,.,.,.,.
2011,Australia 2011,57050,0,1.829,7,1583000000,14938473904.07,261844.21,7.16
2011,Austria 2011,23250,1,0.795,2,8000000,2741476889.04,117907.91,2.87
2011,Azerbaijan 2011,81950,2,4.670,25,557000000,1323005528.42,16143.86,5.23
2011,Burundi 2011,51050,1,.,.,.,.,.,.
2011,Belgium 2011,34050,1,1.044,2,20000000,4408855151.08,129477.99,3.39
2011,Benin 2011,9450,0,.,.,0,.,.,.
2011,Burkina Faso 2011,11450,0,1.299,10,15000000,101677716.15,8879.37,18.27
2011,Bangladesh 2011,220950,0,1.277,13,193000000,1268070133.60,5739.15,8.87
2011,Bulgaria 2011,47300,1,1.456,5,29000000,513184429.17,10849.34,2.26
2011,Bahrain 2011,19460,3,3.558,16,1000000,760247046.09,39065.16,2.39
2011,Bahamas 2011,850,0,.,.,.,.,.,.
2011,Bosnia and Herzegovina 2011,10550,1,1.157,3,.,148903296.30,14112.72,4.20
2011,Belarus 2011,158000,4,1.266,5,75000000,573708440.74,3631.04,0.76
2011,Belize 2011,1050,1,1.037,4,.,13396760.73,12746.68,3.25
2011,Bolivia 2011,83200,2,1.467,.,25000000,184466003.94,2217.11,1.78
2011,Brazil 2011,713480,1,1.412,6,313000000,16268642672.16,22801.79,3.97
2011,Barbados 2011,610,0,.,.,.,.,.,.
2011,Brunei 2011,9250,5,2.489,.,229000000,253520340.38,27404.64,1.07
2011,Bhutan 2011,.,.,.,.,.,.,.,.
2011,Botswana 2011,10500,1,2.358,8,.,310370163.28,29556.25,4.69
2011,Central African Republic 2011,3150,0,.,.,7000000,.,.,.
2011,Canada 2011,65700,0,1.145,6,344000000,14620275621.65,222527.44,5.99
2011,Switzerland 2011,23100,1,0.714,4,31000000,3308430850.83,143215.91,2.45
2011,Chile 2011,103750,1,2.169,11,316000000,3389388301.96,32668.49,3.60
2011,China 2011,2945000,0,1.965,.,1020000000,83219929020.77,28258.03,8.97
2011,Cote d'Ivoire 2011,.,.,1.408,10,.,256618871.22,.,.
2011,Cameroon 2011,23100,0,1.307,.,.,260605778.58,11281.15,11.95
2011,"Congo, Democratic Republic 2011",134250,1,1.001,.,.,167614526.48,1248.52,5.08
2011,Congo 2011,12000,1,.,.,.,.,.,.
2011,Colombia 2011,440224,2,3.073,13,145000000,5992130694.76,13611.52,3.24
2011,Comoros 2011,.,.,.,.,.,.,.,.
2011,Cape Verde 2011,1200,1,0.480,2,.,6440325.89,5362.47,1.98
2011,Costa Rica 2011,9800,0,.,.,.,.,.,.
2011,Czechoslovakia 2011,.,.,.,.,.,.,.,.
2011,Cuba 2011,75500,1,3.253,.,.,1854035637.97,24556.44,4.88
2011,Cyprus (-1974) 2011,.,.,.,.,.,.,.,.
2011,Cyprus (1975-) 2011,12750,2,1.771,4,41000000,366011742.62,28704.55,1.18
2011,Czech Republic 2011,26750,1,1.089,3,71000000,1702036649.96,63625.16,4.27
2011,"Germany, East 2011",.,.,.,.,.,.,.,.
2011,Germany 2011,196000,0,1.281,4,84000000,40403566509.86,206139.59,5.35
2011,"Germany, West 2011",.,.,.,.,.,.,.,.
2011,Djibouti 2011,12950,5,.,.,.,.,.,.
2011,Dominica 2011,.,.,.,.,.,.,.,.
2011,Denmark 2011,16450,1,1.323,3,.,3548590655.02,215706.68,4.48
2011,Dominican Republic 2011,39500,1,0.601,4,12000000,284285218.53,7196.91,1.52
2011,Algeria 2011,317200,3,4.326,15,1115000000,5181210686.28,16334.16,5.01
2011,Ecuador 2011,58983,1,3.095,.,68000000,1637124723.68,27755.40,7.96
2011,Egypt 2011,835500,3,1.932,7,630000000,2380224015.77,2848.86,1.94
2011,Eritrea 2011,201750,9,.,.,.,.,.,.
2011,Spain 2011,215700,1,0.940,3,182000000,11349508533.28,52616.86,2.04
2011,Estonia 2011,5750,1,1.680,5,1000000,248549431.26,43218.47,3.88
2011,Ethiopia (-1992) 2011,.,.,.,.,.,.,.,.
2011,Ethiopia (1993-) 2011,138000,0,1.091,10,76000000,252029439.79,1826.29,7.10
2011,Finland 2011,25000,1,1.370,4,58000000,2991858658.13,119669.56,2.95
2011,Fiji 2011,3500,1,1.610,.,.,48627580.88,13889.63,3.99
2011,France (-1962) 2011,.,.,.,.,.,.,.,.
2011,France (1963-) 2011,332250,1,2.257,5,34000000,52749370542.77,158763.62,4.44
2011,Micronesia 2011,.,.,.,.,.,.,.,.
2011,Gabon 2011,6700,1,.,.,5000000,.,.,.
2011,United Kingdom 2011,165650,1,2.323,6,379000000,58428441698.18,352720.13,8.87
2011,Georgia 2011,32350,1,3.249,13,2000000,287053708.92,8873.10,4.50
2011,Ghana 2011,15500,0,0.592,3,76000000,99374014.46,6410.81,9.52
2011,Guinea 2011,12300,0,.,.,1000000,.,.,.
2011,Gambia 2011,800,0,.,.,.,.,.,.
2011,Guinea-Bissau 2011,6450,1,1.587,.,.,11940788.37,1851.00,4.12
2011,Equatorial Guinea 2011,1320,0,.,.,84000000,.,.,.
2011,Greece 2011,148350,3,2.477,5,77000000,5485867519.88,36978.97,1.86
2011,Grenada 2011,.,.,.,.,.,.,.,.
2011,Guatemala 2011,42300,1,0.414,3,.,140497219.57,3321.37,1.47
2011,Guyana 2011,1100,0,1.258,.,.,13538122.59,12296.21,8.64
2011,Honduras 2011,20000,1,1.131,5,0,135632559.38,6781.29,4.31
2011,Croatia 2011,21600,1,1.778,5,17000000,824224681.84,38156.78,3.52
2011,Haiti 2011,50,0,.,.,.,.,.,.
2011,Hungary 2011,38500,1,1.052,2,9000000,1192078852.89,30962.28,2.72
2011,Indonesia 2011,676500,1,0.654,.,263000000,2623046592.33,3877.37,2.37
2011,India 2011,2647150,1,2.623,18,3682000000,34784103335.97,13140.20,12.36
2011,Ireland 2011,8900,0,0.538,1,2000000,1212849640.03,136259.93,2.77
2011,Iran 2011,563000,2,2.412,.,103000000,6982171122.23,12401.70,3.22
2011,Iraq 2011,802400,10,3.179,.,605000000,2270471327.92,2829.60,1.26
2011,Iceland 2011,180,0,0.133,0,50000000,24167455.69,133521.85,2.34
2011,Israel 2011,184550,6,5.914,15,65000000,10971973133.08,59452.26,2.49
2011,Italy 2011,367550,1,1.674,4,301000000,30724742099.96,83593.14,2.70
2011,Jamaica 2011,2830,0,0.926,3,.,102989759.27,36379.29,8.83
2011,Jordan 2011,110500,7,4.804,17,214000000,839392009.26,7596.24,2.69
2011,Japan 2011,260086,0,1.024,5,303000000,47368156967.69,182124.28,5.03
2011,Kazakhstan 2011,70500,1,0.959,.,52000000,796599061.83,11299.12,2.25
2011,Kenya 2011,29100,0,1.541,8,14000000,391376567.71,13448.90,21.94
2011,Kyrgyzstan 2011,20400,1,3.399,16,.,110061337.01,5394.90,9.19
2011,Cambodia 2011,191300,2,1.587,14,.,147678153.91,771.97,1.21
2011,Kiribati 2011,.,.,.,.,.,.,.,.
2011,St Kitts and Nevis 2011,.,.,.,.,.,.,.,.
2011,"Korea, South 2011",659500,3,2.568,14,1570000000,29258140686.19,44364.06,1.94
2011,Kuwait 2011,22600,1,3.501,9,113000000,3286163100.82,145399.01,5.02
2011,Laos 2011,129100,4,0.229,2,14000000,9972012.95,77.24,0.11
2011,Lebanon 2011,80000,5,4.058,15,2000000,1273021930.28,15912.58,2.23
2011,Liberia 2011,2050,0,0.859,297,.,7239793.26,3529.88,17.08
2011,Libya 2011,.,.,.,.,8000000,.,.,.
2011,St Lucia 2011,.,.,.,.,.,.,.,.
2011,Liechtenstein 2011,.,.,.,.,.,.,.,.
2011,Sri Lanka 2011,223100,3,2.683,17,21000000,967240671.90,4335.44,2.51
2011,Lesotho 2011,2000,0,2.305,.,.,42276812.80,21127.84,23.42
2011,Lithuania 2011,23350,2,2.735,2,1000000,803305413.37,34401.33,3.55
2011,Luxembourg 2011,1510,1,0.523,1,.,224232286.76,148399.93,1.80
2011,Latvia 2011,5350,1,1.046,5,27000000,183534601.97,34299.12,4.03
2011,Morocco 2011,245800,2,3.297,10,1399000000,2620813442.85,10662.34,4.43
2011,Monaco 2011,.,.,.,.,.,.,.,.
2011,Moldova 2011,7750,1,0.327,1,.,12200859.12,1574.10,1.50
2011,Madagascar 2011,21600,0,0.728,8,.,42798156.00,1981.30,7.30
2011,Maldives 2011,.,.,.,.,.,.,.,.
2011,Mexico 2011,329750,1,0.553,.,229000000,5483267165.90,16628.51,2.02
2011,Marshall Islands 2011,.,.,.,.,.,.,.,.
2011,Macedonia 2011,8000,1,1.262,4,.,98302926.53,12286.33,3.26
2011,Mali 2011,12150,0,1.513,10,.,108594626.80,8937.09,19.47
2011,Malta 2011,2120,1,0.601,1,8000000,40980796.38,19321.45,1.18
2011,Myanmar 2011,513250,2,.,.,697000000,.,.,.
2011,Montenegro 2011,12180,5,1.749,.,.,50601428.74,4154.13,0.89
2011,Mongolia 2011,17200,1,0.837,3,3000000,33918571.13,1971.90,1.34
2011,Mozambique 2011,11200,0,0.905,4,0,107181680.41,9568.94,20.22
2011,Mauritania 2011,20850,2,.,.,5000000,.,.,.
2011,Mauritius 2011,2500,0,0.156,1,.,12657180.83,5060.85,0.78
2011,Malawi 2011,6800,0,0.938,.,.,37932616.50,5577.51,21.01
2011,Malaysia (-1965) 2011,.,.,.,.,.,.,.,.
2011,Malaysia (1966-) 2011,133600,1,1.613,8,5000000,3035157968.71,22718.08,3.45
2011,Namibia 2011,15200,2,3.575,10,1000000,339957986.51,22364.19,5.27
2011,Niger 2011,10700,0,1.310,.,.,58717366.67,5487.09,20.74
2011,Nigeria 2011,162000,0,0.579,10,65000000,966091020.05,5963.49,5.86
2011,Nicaragua 2011,12000,0,0.527,4,.,40083739.06,3340.03,2.55
2011,Netherlands 2011,43300,0,1.303,3,149000000,9577338389.84,221180.54,5.02
2011,Norway 2011,24450,1,1.452,4,611000000,4738609972.30,193800.25,2.94
2011,Nepal 2011,157750,1,1.541,10,3000000,160982791.00,1020.49,2.65
2011,Nauru 2011,.,.,.,.,.,.,.,.
2011,New Zealand 2011,8550,0,1.252,2,23000000,1551049845.14,181388.12,6.42
2011,Oman 2011,47000,3,9.814,33,21000000,3995903863.59,85017.42,6.70
2011,Pakistan (-1970) 2011,.,.,.,.,.,.,.,.
2011,Pakistan (1971-) 2011,946000,2,3.286,19,1069000000,4372451239.53,4622.04,6.03
2011,Panama 2011,12000,1,.,.,.,.,.,.
2011,Peru 2011,192000,1,1.187,7,63000000,1322081933.75,6885.81,1.84
2011,Philippines 2011,165500,0,1.205,8,63000000,1638391182.80,9899.58,6.88
2011,Palau 2011,.,.,.,.,.,.,.,.
2011,Papua New Guinea 2011,3100,0,0.499,.,.,35863210.11,11565.05,11.26
2011,Poland 2011,118050,1,1.788,5,92000000,7197658117.56,60970.75,5.77
2011,"Korea, North 2011",1379000,9,.,.,.,.,.,.
2011,Portugal 2011,90300,2,2.003,5,168000000,3999637955.18,44292.29,2.34
2011,Paraguay 2011,25450,1,1.203,7,8000000,139980836.89,5500.01,2.98
2011,Qatar 2011,11800,1,.,.,198000000,.,.,.
2011,Romania 2011,151300,2,1.284,4,80000000,1493524629.27,9871.21,1.71
2011,Russia 2011,1364000,2,3.687,15,11000000,34958098181.55,25629.09,3.86
2011,Rwanda 2011,35000,1,1.177,8,.,48817533.19,1394.75,3.55
2011,Saudi Arabia 2011,249000,2,7.249,.,1215000000,33886950051.09,136091.62,8.38
2011,Serbia and Montenegro 2011,.,.,.,.,.,.,.,.
2011,Sudan (-2011) 2011,264300,2,.,.,173000000,.,.,.
2011,Sudan (2012-) 2011,.,.,.,.,.,.,.,.
2011,Senegal 2011,18600,0,1.594,9,20000000,168008776.00,9032.24,11.45
2011,Singapore 2011,147600,5,3.240,25,936000000,6072339071.08,41140.23,1.14
2011,Solomon Islands 2011,.,.,.,.,.,.,.,.
2011,Sierra Leone 2011,10500,0,0.878,4,2000000,19526851.77,1859.52,4.94
2011,El Salvador 2011,32300,1,1.106,5,.,207418407.02,6421.42,2.07
2011,San Marino 2011,.,.,.,.,.,.,.,.
2011,Somalia 2011,3200,0,.,.,.,.,.,.
2011,Serbia 2011,28150,1,2.124,6,.,644901276.21,22908.65,5.46
2011,South Sudan 2011,.,.,.,.,.,.,.,.
2011,Sao Tome and Principe 2011,.,.,.,.,.,.,.,.
2011,USSR 2011,.,.,.,.,.,.,.,.
2011,Suriname 2011,1840,1,.,.,.,.,.,.
2011,Slovakia 2011,15850,1,1.083,3,.,878179310.03,55402.14,3.69
2011,Slovenia 2011,12100,1,1.298,3,28000000,517288954.30,42747.62,2.20
2011,Sweden 2011,21300,0,1.123,4,191000000,4853092601.59,227834.03,4.98
2011,Swaziland 2011,.,.,2.148,.,.,63394706.80,.,.
2011,Seychelles 2011,870,.,0.817,3,8000000,10040704.22,11527.79,0.82
2011,Syria 2011,178000,3,.,.,368000000,.,.,.
2011,Chad 2011,34850,1,5.016,.,1000000,422917175.82,12135.01,17.70
2011,Togo 2011,9300,0,1.571,10,.,40828003.53,4389.64,11.09
2011,Thailand 2011,474550,1,1.488,8,270000000,3411612071.88,7189.14,2.10
2011,Tajikistan 2011,16300,0,1.094,.,.,37371651.13,2292.60,5.20
2011,Turkmenistan 2011,22000,1,.,.,209000000,.,.,.
2011,Timor-Leste 2011,1330,1,1.804,.,.,14383456.48,10806.50,15.19
2011,Tonga 2011,.,.,.,.,.,.,.,.
2011,Trinidad and Tobago 2011,4050,1,0.598,.,12000000,112026170.75,27653.95,1.97
2011,Tunisia 2011,47800,1,1.559,5,7000000,616190717.25,12890.75,3.48
2011,Turkey 2011,612800,2,2.211,7,733000000,13590048047.95,22176.94,2.64
2011,Tuvalu 2011,.,.,.,.,.,.,.,.
2011,Taiwan 2011,.,.,.,.,.,.,.,.
2011,Tanzania 2011,28400,0,0.916,6,78000000,224803139.42,7915.32,14.76
2011,Uganda 2011,46800,0,3.253,21,471000000,473666381.99,10120.86,23.82
2011,Ukraine 2011,214850,1,2.258,6,.,2151894717.64,10015.75,4.80
2011,Uruguay 2011,25450,1,1.756,6,.,428226169.60,16825.51,2.34
2011,United States 2011,1520100,1,4.584,18,1014000000,633369979771.97,416663.09,9.40
2011,Uzbekistan 2011,68000,1,.,.,.,.,.,.
2011,St Vincent and the Grenadines 2011,.,.,.,.,.,.,.,.
2011,"Vietnam, South 2011",.,.,.,.,.,.,.,.
2011,Venezuela 2011,115000,1,0.754,.,594000000,1370216087.73,11914.82,1.93
2011,Vietnam 2011,522000,1,1.982,.,1023000000,1648456676.05,3157.96,3.34
2011,"Vietnam, North 2011",.,.,.,.,.,.,.,.
2011,Vanuatu 2011,.,.,.,.,.,.,.,.
2011,Samoa 2011,.,.,.,.,.,.,.,.
2011,Tibet 2011,.,.,.,.,.,.,.,.
2011,Yemen 2011,137900,2,5.187,.,45000000,880431651.79,6384.52,9.12
2011,"Yemen, North 2011",.,.,.,.,.,.,.,.
2011,"Yemen, South 2011",.,.,.,.,.,.,.,.
2011,Yugoslavia 2011,.,.,.,.,.,.,.,.
2011,South Africa 2011,77582,0,1.103,3,212000000,3417070028.80,44044.06,7.33
2011,Zambia 2011,16500,0,1.303,9,1000000,175236226.82,10619.73,11.33
2011,Zimbabwe 2011,50800,1,1.811,.,.,105441277.10,2075.57,5.08
2012,Afghanistan 2012,338150,4,1.145,3,528000000,142385081.71,421.07,1.01
2012,Angola 2012,117000,1,3.304,14,.,.,.,.
2012,Albania 2012,14750,1,1.494,.,15000000,163118912.46,11058.16,2.94
2012,Andorra 2012,.,.,.,.,.,.,.,.
2012,United Arab Emirates 2012,51000,1,5.094,120,1088000000,11655202680.01,228528.90,8.94
2012,Argentina 2012,104350,1,0.749,.,36000000,2385807982.16,22863.30,3.02
2012,Armenia 2012,49100,3,3.584,17,.,238053725.08,4848.25,2.17
2012,Antigua and Barbuda 2012,180,.,.,.,.,.,.,.
2012,Australia 2012,56200,0,1.698,6,879000000,14373569082.16,255752.91,6.87
2012,Austria 2012,22800,1,0.782,2,8000000,2719309106.75,119262.71,2.89
2012,Azerbaijan 2012,81950,2,4.723,21,333000000,1367479405.09,16686.55,5.36
2012,Burundi 2012,51000,1,2.385,.,5000000,35975465.66,705.39,4.73
2012,Belgium 2012,30700,1,1.038,2,28000000,4393956352.76,143120.95,3.76
2012,Benin 2012,9450,0,0.964,7,20000000,60223489.53,6372.18,10.25
2012,Burkina Faso 2012,11450,0,1.303,9,4000000,108587578.02,9482.80,18.88
2012,Bangladesh 2012,220950,0,1.241,.,252000000,1312639750.57,5940.86,8.72
2012,Bulgaria 2012,47300,1,1.507,5,5000000,532653797.76,11260.94,2.33
2012,Bahrain 2012,19460,3,3.844,.,26000000,850718163.56,43714.00,2.63
2012,Bahamas 2012,850,0,.,.,.,.,.,.
2012,Bosnia and Herzegovina 2012,10500,1,1.167,3,.,148459389.13,14137.64,4.26
2012,Belarus 2012,158000,4,1.198,4,75000000,552312858.96,3495.63,0.72
2012,Belize 2012,1050,1,0.963,4,.,12913055.74,12286.45,3.08
2012,Bolivia 2012,83200,2,1.463,.,12000000,193378684.21,2324.24,1.80
2012,Brazil 2012,713480,1,1.408,6,331000000,16508748183.45,23138.32,4.00
2012,Barbados 2012,610,0,.,.,.,.,.,.
2012,Brunei 2012,9250,5,2.426,.,22000000,249468781.72,26966.68,1.06
2012,Bhutan 2012,.,.,.,.,.,.,.,.
2012,Botswana 2012,10500,1,2.254,8,.,311037230.82,29619.77,4.58
2012,Central African Republic 2012,8150,0,.,.,.,.,.,.
2012,Canada 2012,66000,0,1.112,6,193000000,14467058741.33,219194.54,5.85
2012,Switzerland 2012,22650,0,0.690,.,9000000,3232193328.82,142695.39,2.44
2012,Chile 2012,106100,1,2.065,10,58000000,3402715663.10,32070.53,3.38
2012,China 2012,2993000,0,2.004,.,1651000000,91449031238.87,30554.29,9.05
2012,Cote d'Ivoire 2012,.,.,1.507,10,.,304046577.02,.,.
2012,Cameroon 2012,23200,0,1.339,.,.,279241806.90,12035.77,12.50
2012,"Congo, Democratic Republic 2012",134250,0,1.462,.,10000000,262193430.06,1953.01,7.65
2012,Congo 2012,12000,1,.,.,23000000,.,.,.
2012,Colombia 2012,440224,2,3.167,13,251000000,6425155235.22,14595.16,3.37
2012,Comoros 2012,.,.,.,.,1000000,.,.,.
2012,Cape Verde 2012,1200,1,0.478,2,10000000,6493375.07,5406.64,2.00
2012,Costa Rica 2012,9800,0,.,.,1000000,.,.,.
2012,Czechoslovakia 2012,.,.,.,.,.,.,.,.
2012,Cuba 2012,75500,1,3.938,.,.,2311937408.91,30621.28,5.92
2012,Cyprus (-1974) 2012,.,.,.,.,.,.,.,.
2012,Cyprus (1975-) 2012,12750,2,1.665,4,6000000,335810663.02,26336.03,1.13
2012,Czech Republic 2012,26750,1,1.039,3,14000000,1610573137.17,60206.09,4.08
2012,"Germany, East 2012",.,.,.,.,.,.,.,.
2012,Germany 2012,186450,0,1.313,5,142000000,41573211690.55,222971.25,5.66
2012,"Germany, West 2012",.,.,.,.,.,.,.,.
2012,Djibouti 2012,12950,4,.,.,6000000,.,.,.
2012,Dominica 2012,.,.,.,.,.,.,.,.
2012,Denmark 2012,17200,1,1.372,3,105000000,3656129515.34,212553.31,4.46
2012,Dominican Republic 2012,61000,1,0.599,.,.,290870717.17,4768.29,1.00
2012,Algeria 2012,317200,3,4.461,.,889000000,5519827376.73,17401.67,5.27
2012,Ecuador 2012,58500,1,2.706,.,88000000,1511911766.41,25844.20,7.13
2012,Egypt 2012,835500,3,1.752,6,281000000,2206184233.80,2640.55,1.80
2012,Eritrea 2012,201750,8,.,.,.,.,.,.
2012,Spain 2012,215600,1,1.038,3,240000000,12211225650.09,56638.08,2.25
2012,Estonia 2012,5750,1,1.888,6,2000000,293855181.38,51096.36,4.34
2012,Ethiopia (-1992) 2012,.,.,.,.,.,.,.,.
2012,Ethiopia (1993-) 2012,138000,0,0.868,.,193000000,218004187.00,1579.73,5.80
2012,Finland 2012,25000,1,1.403,4,76000000,3021320159.00,120847.97,3.04
2012,Fiji 2012,3500,1,1.489,.,.,45692205.51,13051.19,3.72
2012,France (-1962) 2012,.,.,.,.,.,.,.,.
2012,France (1963-) 2012,325600,1,2.239,5,92000000,52430723003.33,161027.52,4.51
2012,Micronesia 2012,.,.,.,.,.,.,.,.
2012,Gabon 2012,6700,1,1.461,.,1000000,167162959.71,24945.97,3.52
2012,United Kingdom 2012,169150,1,2.224,5,599000000,56596979796.52,334594.41,8.37
2012,Georgia 2012,32350,1,3.141,12,.,294674759.99,9108.68,4.36
2012,Ghana 2012,15500,0,0.804,.,39000000,147467500.54,9513.42,13.25
2012,Guinea 2012,12300,0,2.981,.,4000000,105190223.98,8551.36,28.18
2012,Gambia 2012,800,0,1.224,.,.,9725056.50,12141.14,27.62
2012,Guinea-Bissau 2012,6450,1,1.729,.,.,12716885.59,1971.30,4.60
2012,Equatorial Guinea 2012,1320,0,.,.,65000000,.,.,.
2012,Greece 2012,147350,3,2.408,4,33000000,4943180385.24,33546.98,1.81
2012,Grenada 2012,.,.,.,.,.,.,.,.
2012,Guatemala 2012,42300,1,0.445,3,2000000,155485804.91,3675.70,1.62
2012,Guyana 2012,1100,0,1.176,.,.,13269062.80,12051.83,8.10
